n_episode  5000
algorithm_type: sarsa
policy_type: epsilon_greedy
Episode: 238	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.394
Episode: 239	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.394
Episode: 240	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.393
Episode: 241	 Steps:   11	CumuR: -0.01	TermR: 0.0	Epsilon: 0.393
Episode: 242	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.392
Episode: 243	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.392
Episode: 244	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.392
Episode: 245	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.391
Episode: 246	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.391
Episode: 247	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.391
Episode: 248	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.390
Episode: 249	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.390
Episode: 250	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.389
Episode: 251	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.389
Episode: 252	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.389
Episode: 253	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.388
Episode: 254	 Steps:   12	CumuR: -0.01	TermR: 0.0	Epsilon: 0.388
Episode: 255	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.387
Episode: 256	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.387
Episode: 257	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.387
Episode: 258	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.386
Episode: 259	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.386
Episode: 260	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.385
Episode: 261	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.385
Episode: 262	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.385
Episode: 263	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.384
Episode: 264	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.384
Episode: 265	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.384
Episode: 266	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.383
Episode: 267	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.383
Episode: 268	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.382
Episode: 269	 Steps:    9	CumuR: -0.01	TermR: 0.0	Epsilon: 0.382
Episode: 270	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.382
Episode: 271	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.381
Episode: 272	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.381
Episode: 273	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.380
Episode: 274	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.380
Episode: 275	 Steps:   17	CumuR: -0.02	TermR: 0.0	Epsilon: 0.380
Episode: 276	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.379
Episode: 277	 Steps:    6	CumuR: -0.01	TermR: 0.0	Epsilon: 0.379
Episode: 278	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.379
Episode: 279	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.378
Episode: 280	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.378
Episode: 281	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.377
Episode: 282	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.377
Episode: 283	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.377
Episode: 284	 Steps:    5	CumuR: -0.00	TermR: 0.0	Epsilon: 0.376
Episode: 285	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.376
Episode: 286	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.376
Episode: 287	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.375
Episode: 288	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.375
Episode: 289	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.374
Episode: 290	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.374
Episode: 291	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.374
Episode: 292	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.373
Episode: 293	 Steps:    8	CumuR: -0.01	TermR: 0.0	Epsilon: 0.373
Episode: 294	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.373
Episode: 295	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.372
Episode: 296	 Steps:   11	CumuR: -0.01	TermR: 0.0	Epsilon: 0.372
Episode: 297	 Steps:    9	CumuR: -0.01	TermR: 0.0	Epsilon: 0.371
Episode: 298	 Steps:    9	CumuR: -0.01	TermR: 0.0	Epsilon: 0.371
Episode: 299	 Steps:    3	CumuR: -0.00	TermR: 0.0	Epsilon: 0.371
Episode: 300	 Steps:    7	CumuR: -0.01	TermR: 0.0	Epsilon: 0.370
Episode: 301	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.370
Episode: 302	 Steps:    2	CumuR: -0.00	TermR: 0.0	Epsilon: 0.370
Episode: 303	 Steps:   10	CumuR:  0.99	TermR: 1.0	Epsilon: 0.369
Episode: 304	 Steps:    4	CumuR: -0.00	TermR: 0.0	Epsilon: 0.369
Episode: 305	 Steps:    1	CumuR: -0.00	TermR: 0.0	Epsilon: 0.369
